TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
1,100011,1,1.00,0.00,5158495,4,8,0,2,14
1,100011,1,1.00,0.00,5158496,5,6,0,3,14
1,100011,1,1.00,0.00,5158497,5,12,1,15,33
1,100011,1,1.00,0.00,5158498,11,11,0,0,22
1,100011,1,1.00,0.00,5158499,6,6,0,1,13
1,100011,1,1.00,0.00,5158500,4,7,1,0,12
1,100011,1,1.00,0.00,5158501,4,16,0,2,22
1,100011,1,1.00,0.00,5158502,5,12,0,3,20
1,100011,1,1.00,0.00,5158503,4,6,0,2,12
1,100011,1,1.00,0.00,5158504,5,13,1,1,20
1,100011,1,1.00,0.00,5158505,4,7,0,2,13
1,100011,1,1.00,0.00,5158506,5,5,0,3,13
1,100011,1,1.00,0.00,5158507,4,14,0,2,20
1,100011,1,1.00,0.00,5158508,27,6,0,13,46
1,100011,1,1.00,0.00,5158509,11,5,0,2,18
1,100011,1,1.00,0.00,5158510,4,7,0,2,13
1,100011,1,1.00,0.00,5158511,4,7,0,1,12
1,100011,1,1.00,0.00,5158512,4,6,0,2,12
1,100011,1,1.00,0.00,5158513,4,5,0,3,12
1,100011,1,1.00,0.00,5158514,10,17,0,0,27
1,100011,1,1.00,0.00,5158515,5,7,0,2,14
1,100011,1,1.00,0.00,5158516,4,6,0,2,12
1,100011,1,1.00,0.00,5158517,3,5,0,1,9
1,100011,1,1.00,0.00,5158518,10,14,0,9,33
1,100011,1,1.00,0.00,5158519,6,6,0,2,14
1,100011,1,1.00,0.00,5158520,10,22,5,1,38
1,100011,1,1.00,0.00,5158521,4,9,0,0,13
1,100011,1,1.00,0.00,5158522,7,13,0,3,23
1,100011,1,1.00,0.00,5158523,5,5,0,1,11
1,100011,1,1.00,0.00,5158524,4,7,0,0,11
1,100011,1,1.00,0.00,5158525,4,6,1,2,13
1,100011,1,1.00,0.00,5158526,10,7,1,3,21
1,100011,1,1.00,0.00,5158527,5,7,0,2,14
1,100011,1,1.00,0.00,5158528,9,13,0,2,24
1,100011,1,1.00,0.00,5158529,5,7,0,1,13
1,100011,1,1.00,0.00,5158530,3,6,0,1,10
1,100011,1,1.00,0.00,5158531,5,15,0,3,23
1,100011,1,1.00,0.00,5158532,4,6,0,3,13
