TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
1,100011,1,1.00,0.00,5142398,9,6,0,2,17
1,100011,1,1.00,0.00,5142399,13,7,0,2,22
1,100011,1,1.00,0.00,5142400,5,11,0,3,19
1,100011,1,1.00,0.00,5142401,5,6,0,2,13
1,100011,1,1.00,0.00,5142402,6,18,0,0,24
1,100011,1,1.00,0.00,5142403,5,7,0,2,14
1,100011,1,1.00,0.00,5142404,5,6,0,2,13
1,100011,1,1.00,0.00,5142405,6,11,0,1,18
1,100011,1,1.00,0.00,5142406,5,7,0,4,16
1,100011,1,1.00,0.00,5142407,7,13,0,2,22
1,100011,1,1.00,0.00,5142408,12,6,0,1,19
1,100011,1,1.00,0.00,5142409,5,7,0,3,15
1,100011,1,1.00,0.00,5142410,5,7,0,2,14
1,100011,1,1.00,0.00,5142411,5,7,0,3,15
1,100011,1,1.00,0.00,5142412,5,7,0,2,14
1,100011,1,1.00,0.00,5142413,5,7,0,2,14
1,100011,1,1.00,0.00,5142414,5,7,0,2,14
1,100011,1,1.00,0.00,5142415,5,12,0,3,20
1,100011,1,1.00,0.00,5142416,8,6,0,3,17
1,100011,1,1.00,0.00,5142417,6,7,0,2,15
1,100011,1,1.00,0.00,5142418,5,21,0,0,26
1,100011,1,1.00,0.00,5142419,5,7,0,2,14
1,100011,1,1.00,0.00,5142420,5,9,0,2,16
1,100011,1,1.00,0.00,5142421,9,4,0,5,18
1,100011,1,1.00,0.00,5142422,8,8,0,0,16
1,100011,1,1.00,0.00,5142423,5,6,0,3,14
1,100011,1,1.00,0.00,5142424,5,7,0,3,15
1,100011,1,1.00,0.00,5142425,9,7,0,2,18
1,100011,1,1.00,0.00,5142426,5,10,0,3,18
1,100011,1,1.00,0.00,5142427,5,7,0,9,21
1,100011,1,1.00,0.00,5142428,6,6,1,2,15
1,100011,1,1.00,0.00,5142429,11,6,0,2,19
1,100011,1,1.00,0.00,5142430,6,12,0,3,21
1,100011,1,1.00,0.00,5142431,5,8,0,2,15
1,100011,1,1.00,0.00,5142432,5,7,0,2,14
1,100011,1,1.00,0.00,5142433,15,8,0,3,26
1,100011,1,1.00,0.00,5142434,5,13,0,2,20
1,100011,1,1.00,0.00,5142435,5,6,0,2,13
1,100011,1,1.00,0.00,5142436,5,7,0,2,14
1,100011,1,1.00,0.00,5142437,5,7,0,2,14
1,100011,1,1.00,0.00,5142438,10,9,0,0,19
1,100011,1,1.00,0.00,5142439,5,6,0,2,13
1,100011,1,1.00,0.00,5142440,5,10,0,2,17
1,100011,1,1.00,0.00,5142441,6,7,0,3,16
1,100011,1,1.00,0.00,5142442,5,7,0,2,14
1,100011,1,1.00,0.00,5142443,5,7,0,2,14
1,100011,1,1.00,0.00,5142444,8,6,0,2,16
1,100011,1,1.00,0.00,5142445,7,6,0,3,16
1,100011,1,1.00,0.00,5142446,9,18,0,2,29
1,100011,1,1.00,0.00,5142447,5,7,0,2,14
1,100011,1,1.00,0.00,5142448,6,6,0,2,14
1,100011,1,1.00,0.00,5142449,5,9,0,1,15
1,100011,1,1.00,0.00,5142450,5,8,0,3,16
1,100011,1,1.00,0.00,5142451,17,6,0,7,30
1,100011,1,1.00,0.00,5142452,10,10,0,3,23
1,100011,1,1.00,0.00,5142453,10,8,0,2,20
1,100011,1,1.00,0.00,5142454,11,10,0,2,23
1,100011,1,1.00,0.00,5142455,5,6,0,2,13
1,100011,1,1.00,0.00,5142456,6,14,0,3,23
1,100011,1,1.00,0.00,5142457,5,6,0,2,13
1,100011,1,1.00,0.00,5142458,5,6,0,2,13
1,100011,1,1.00,0.00,5142459,5,6,0,3,14
1,100011,1,1.00,0.00,5142460,5,8,1,1,15
1,100011,1,1.00,0.00,5142461,5,6,0,8,19
1,100011,1,1.00,0.00,5142462,5,7,0,2,14
1,100011,1,1.00,0.00,5142463,6,6,0,2,14
1,100011,1,1.00,0.00,5142464,5,9,0,1,15
1,100011,1,1.00,0.00,5142465,7,7,0,2,16
1,100011,1,1.00,0.00,5142466,5,7,0,2,14
1,100011,1,1.00,0.00,5142467,5,8,0,2,15
1,100011,1,1.00,0.00,5142468,5,7,0,2,14
1,100011,1,1.00,0.00,5142469,5,9,0,3,17
1,100011,1,1.00,0.00,5142470,4,9,0,2,15
1,100011,1,1.00,0.00,5142471,5,8,0,6,19
1,100011,1,1.00,0.00,5142472,5,10,0,1,16
1,100011,1,1.00,0.00,5142473,7,4,0,3,14
1,100011,1,1.00,0.00,5142474,5,8,0,2,15
1,100011,1,1.00,0.00,5142475,12,10,0,2,24
1,100011,1,1.00,0.00,5142476,5,6,0,2,13
1,100011,1,1.00,0.00,5142477,12,8,0,4,24
1,100011,1,1.00,0.00,5142478,7,10,0,5,22
1,100011,1,1.00,0.00,5142479,8,12,0,2,22
1,100011,1,1.00,0.00,5142480,12,19,0,2,33
1,100011,1,1.00,0.00,5142481,5,6,0,2,13
1,100011,1,1.00,0.00,5142482,6,14,1,2,23
1,100011,1,1.00,0.00,5142483,9,7,0,2,18
1,100011,1,1.00,0.00,5142484,6,5,0,3,14
1,100011,1,1.00,0.00,5142485,5,7,1,3,16
1,100011,1,1.00,0.00,5142486,5,7,0,2,14
1,100011,1,1.00,0.00,5142487,4,13,0,3,20
1,100011,1,1.00,0.00,5142488,5,7,0,2,14
1,100011,1,1.00,0.00,5142489,5,6,0,4,15
1,100011,1,1.00,0.00,5142490,11,9,0,2,22
1,100011,1,1.00,0.00,5142491,5,7,0,2,14
1,100011,1,1.00,0.00,5142492,5,15,0,2,22
1,100011,1,1.00,0.00,5142493,5,6,0,2,13
1,100011,1,1.00,0.00,5142494,6,7,0,2,15
1,100011,1,1.00,0.00,5142495,7,5,0,5,17
1,100011,1,1.00,0.00,5142496,5,8,0,2,15
1,100011,1,1.00,0.00,5142497,6,5,0,5,16
1,100011,1,1.00,0.00,5142498,6,8,0,6,20
1,100011,1,1.00,0.00,5142499,7,6,0,2,15
1,100011,1,1.00,0.00,5142500,13,0,2,0,15
1,100011,1,1.00,0.00,5142501,6,6,0,2,14
1,100011,1,1.00,0.00,5142502,10,2,0,2,14
1,100011,1,1.00,0.00,5142503,8,8,0,4,20
1,100011,1,1.00,0.00,5142504,5,8,0,1,14
1,100011,1,1.00,0.00,5142505,5,9,0,2,16
1,100011,1,1.00,0.00,5142506,5,6,0,2,13
1,100011,1,1.00,0.00,5142507,8,17,1,3,29
1,100011,1,1.00,0.00,5142508,7,8,0,2,17
1,100011,1,1.00,0.00,5142509,15,15,0,4,34
1,100011,1,1.00,0.00,5142510,8,6,2,0,16
1,100011,1,1.00,0.00,5142511,10,19,0,2,31
1,100011,1,1.00,0.00,5142512,6,8,0,3,17
1,100011,1,1.00,0.00,5142513,9,6,0,3,18
1,100011,1,1.00,0.00,5142514,5,14,0,5,24
1,100011,1,1.00,0.00,5142515,6,8,0,2,16
1,100011,1,1.00,0.00,5142516,11,19,0,0,30
1,100011,1,1.00,0.00,5142517,9,7,0,6,22
1,100011,1,1.00,0.00,5142518,10,8,0,2,20
1,100011,1,1.00,0.00,5142519,5,12,0,3,20
1,100011,1,1.00,0.00,5142520,5,10,0,7,22
1,100011,1,1.00,0.00,5142521,8,8,0,2,18
1,100011,1,1.00,0.00,5142522,7,6,1,10,24
1,100011,1,1.00,0.00,5142523,9,14,0,3,26
1,100011,1,1.00,0.00,5142524,5,8,1,2,16
1,100011,1,1.00,0.00,5142525,5,6,0,6,17
1,100011,1,1.00,0.00,5142526,5,7,0,2,14
1,100011,1,1.00,0.00,5142527,8,8,0,16,32
1,100011,1,1.00,0.00,5142528,5,13,0,2,20
1,100011,1,1.00,0.00,5142529,5,6,0,2,13
1,100011,1,1.00,0.00,5142530,11,21,0,3,35
1,100011,1,1.00,0.00,5142531,5,7,0,2,14
1,100011,1,1.00,0.00,5142532,5,15,0,9,29
1,100011,1,1.00,0.00,5142533,5,12,0,2,19
1,100011,1,1.00,0.00,5142534,10,7,0,3,20
1,100011,1,1.00,0.00,5142535,5,7,0,2,14
1,100011,1,1.00,0.00,5142536,5,11,0,2,18
1,100011,1,1.00,0.00,5142537,10,6,2,4,22
1,100011,1,1.00,0.00,5142538,5,12,1,2,20
1,100011,1,1.00,0.00,5142539,5,7,0,2,14
1,100011,1,1.00,0.00,5142540,5,7,0,3,15
