TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
1,100011,1,1.00,0.00,5174096,5,6,0,2,13
1,100011,1,1.00,0.00,5174097,19,27,2,0,48
1,100011,1,1.00,0.00,5174098,9,2,0,2,13
1,100011,1,1.00,0.00,5174099,4,7,0,2,13
1,100011,1,1.00,0.00,5174100,13,10,0,2,25
1,100011,1,1.00,0.00,5174101,7,9,1,4,21
1,100011,1,1.00,0.00,5174102,7,7,0,3,17
1,100011,1,1.00,0.00,5174103,5,16,12,3,36
1,100011,1,1.00,0.00,5174104,6,7,0,4,17
1,100011,1,1.00,0.00,5174105,6,11,0,1,18
1,100011,1,1.00,0.00,5174106,6,8,1,3,18
1,100011,1,1.00,0.00,5174107,6,15,4,10,35
1,100011,1,1.00,0.00,5174108,8,7,0,7,22
1,100011,1,1.00,0.00,5174109,6,11,0,4,21
1,100011,1,1.00,0.00,5174110,4,9,0,2,15
1,100011,1,1.00,0.00,5174111,9,15,0,1,25
1,100011,1,1.00,0.00,5174112,7,8,0,3,18
1,100011,1,1.00,0.00,5174113,7,7,1,2,17
1,100011,1,1.00,0.00,5174114,8,7,1,2,18
1,100011,1,1.00,0.00,5174115,5,7,0,3,15
1,100011,1,1.00,0.00,5174116,9,4,0,3,16
1,100011,1,1.00,0.00,5174117,5,8,3,0,16
1,100011,1,1.00,0.00,5174118,5,11,1,3,20
1,100011,1,1.00,0.00,5174119,5,16,0,2,23
1,100011,1,1.00,0.00,5174120,6,11,1,0,18
1,100011,1,1.00,0.00,5174121,5,12,3,0,20
1,100011,1,1.00,0.00,5174122,7,10,0,4,21
1,100011,1,1.00,0.00,5174123,6,10,0,4,20
1,100011,1,1.00,0.00,5174124,5,8,1,3,17
1,100011,1,1.00,0.00,5174125,6,10,0,3,19
1,100011,1,1.00,0.00,5174126,8,3,0,2,13
1,100011,1,1.00,0.00,5174127,6,12,1,0,19
1,100011,1,1.00,0.00,5174128,6,10,0,2,18
1,100011,1,1.00,0.00,5174129,5,12,0,3,20
1,100011,1,1.00,0.00,5174130,6,8,0,3,17
1,100011,1,1.00,0.00,5174131,6,9,4,1,20
1,100011,1,1.00,0.00,5174132,6,9,9,2,26
1,100011,1,1.00,0.00,5174133,10,10,0,5,25
1,100011,1,1.00,0.00,5174134,5,8,3,0,16
1,100011,1,1.00,0.00,5174135,7,6,0,3,16
1,100011,1,1.00,0.00,5174136,7,5,0,2,14
1,100011,1,1.00,0.00,5174137,4,6,3,0,13
1,100011,1,1.00,0.00,5174138,6,11,0,3,20
1,100011,1,1.00,0.00,5174139,7,9,0,3,19
1,100011,1,1.00,0.00,5174140,5,13,0,5,23
1,100011,1,1.00,0.00,5174141,4,6,0,2,12
1,100011,1,1.00,0.00,5174142,16,10,4,1,31
1,100011,1,1.00,0.00,5174143,9,9,1,3,22
1,100011,1,1.00,0.00,5174144,6,9,0,6,21
1,100011,1,1.00,0.00,5174145,6,6,0,2,14
1,100011,1,1.00,0.00,5174146,11,3,0,0,14
1,100011,1,1.00,0.00,5174147,4,6,0,3,13
1,100011,1,1.00,0.00,5174148,5,8,0,3,16
1,100011,1,1.00,0.00,5174149,5,6,0,2,13
1,100011,1,1.00,0.00,5174150,3,10,0,2,15
1,100011,1,1.00,0.00,5174151,5,9,0,0,14
1,100011,1,1.00,0.00,5174152,6,10,0,4,20
1,100011,1,1.00,0.00,5174153,6,10,0,3,19
1,100011,1,1.00,0.00,5174154,9,11,0,4,24
1,100011,1,1.00,0.00,5174155,4,5,0,7,16
1,100011,1,1.00,0.00,5174156,4,5,0,4,13
1,100011,1,1.00,0.00,5174157,5,8,0,4,17
1,100011,1,1.00,0.00,5174158,4,5,0,2,11
1,100011,1,1.00,0.00,5174159,5,5,0,2,12
1,100011,1,1.00,0.00,5174160,10,8,0,7,25
1,100011,1,1.00,0.00,5174161,5,10,0,3,18
1,100011,1,1.00,0.00,5174162,3,5,0,2,10
1,100011,1,1.00,0.00,5174163,6,12,0,2,20
1,100011,1,1.00,0.00,5174164,7,6,0,3,16
1,100011,1,1.00,0.00,5174165,5,9,0,17,31
1,100011,1,1.00,0.00,5174166,5,5,0,2,12
1,100011,1,1.00,0.00,5174167,6,7,0,3,16
1,100011,1,1.00,0.00,5174168,6,11,0,2,19
1,100011,1,1.00,0.00,5174169,7,9,1,2,19
1,100011,1,1.00,0.00,5174170,5,7,0,3,15
1,100011,1,1.00,0.00,5174171,7,17,0,3,27
1,100011,1,1.00,0.00,5174172,6,9,0,3,18
1,100011,1,1.00,0.00,5174173,6,11,1,7,25
1,100011,1,1.00,0.00,5174174,16,6,0,1,23
1,100011,1,1.00,0.00,5174175,10,9,0,3,22
1,100011,1,1.00,0.00,5174176,5,12,0,0,17
1,100011,1,1.00,0.00,5174177,9,11,0,0,20
1,100011,1,1.00,0.00,5174178,5,10,0,3,18
1,100011,1,1.00,0.00,5174179,8,6,0,3,17
1,100011,1,1.00,0.00,5174180,5,9,0,5,19
1,100011,1,1.00,0.00,5174181,5,9,1,3,18
1,100011,1,1.00,0.00,5174182,5,11,0,8,24
1,100011,1,1.00,0.00,5174183,6,17,5,0,28
1,100011,1,1.00,0.00,5174184,7,9,0,1,17
1,100011,1,1.00,0.00,5174185,9,11,0,3,23
1,100011,1,1.00,0.00,5174186,7,11,6,0,24
1,100011,1,1.00,0.00,5174187,6,10,0,4,20
1,100011,1,1.00,0.00,5174188,5,15,1,2,23
1,100011,1,1.00,0.00,5174189,7,9,1,3,20
1,100011,1,1.00,0.00,5174190,6,11,1,2,20
1,100011,1,1.00,0.00,5174191,6,9,1,2,18
1,100011,1,1.00,0.00,5174192,10,9,1,3,23
1,100011,1,1.00,0.00,5174193,5,5,0,2,12
1,100011,1,1.00,0.00,5174194,7,10,1,2,20
1,100011,1,1.00,0.00,5174195,6,9,1,3,19
1,100011,1,1.00,0.00,5174196,5,12,0,0,17
1,100011,1,1.00,0.00,5174197,7,13,1,3,24
1,100011,1,1.00,0.00,5174198,7,6,0,3,16
1,100011,1,1.00,0.00,5174199,5,9,0,2,16
1,100011,1,1.00,0.00,5174200,8,9,1,4,22
1,100011,1,1.00,0.00,5174201,6,10,0,8,24
1,100011,1,1.00,0.00,5174202,11,4,6,0,21
1,100011,1,1.00,0.00,5174203,12,22,1,3,38
1,100011,1,1.00,0.00,5174204,6,8,1,4,19
1,100011,1,1.00,0.00,5174205,3,5,0,2,10
1,100011,1,1.00,0.00,5174206,21,12,0,4,37
1,100011,1,1.00,0.00,5174207,5,8,0,2,15
1,100011,1,1.00,0.00,5174208,7,17,0,7,31
1,100011,1,1.00,0.00,5174209,7,10,0,7,24
1,100011,1,1.00,0.00,5174210,5,8,0,5,18
1,100011,1,1.00,0.00,5174211,14,11,0,0,25
1,100011,1,1.00,0.00,5174212,14,11,0,0,25
1,100011,1,1.00,0.00,5174213,6,7,3,2,18
1,100011,1,1.00,0.00,5174214,7,8,0,3,18
1,100011,1,1.00,0.00,5174215,6,7,0,3,16
1,100011,1,1.00,0.00,5174216,7,10,0,1,18
1,100011,1,1.00,0.00,5174217,6,10,0,2,18
1,100011,1,1.00,0.00,5174218,6,11,0,3,20
1,100011,1,1.00,0.00,5174219,5,5,0,5,15
1,100011,1,1.00,0.00,5174220,6,9,1,2,18
1,100011,1,1.00,0.00,5174221,5,6,2,0,13
1,100011,1,1.00,0.00,5174222,19,9,0,12,40
1,100011,1,1.00,0.00,5174223,4,8,0,2,14
1,100011,1,1.00,0.00,5174224,7,8,0,6,21
1,100011,1,1.00,0.00,5174225,5,6,0,2,13
1,100011,1,1.00,0.00,5174226,10,16,4,0,30
1,100011,1,1.00,0.00,5174227,8,12,1,0,21
1,100011,1,1.00,0.00,5174228,6,9,5,0,20
1,100011,1,1.00,0.00,5174229,10,23,0,1,34
1,100011,1,1.00,0.00,5174230,5,10,0,3,18
1,100011,1,1.00,0.00,5174231,5,6,0,1,12
1,100011,1,1.00,0.00,5174232,5,17,1,3,26
1,100011,1,1.00,0.00,5174233,6,10,0,4,20
1,100011,1,1.00,0.00,5174234,19,32,0,3,54
1,100011,1,1.00,0.00,5174235,6,9,0,5,20
1,100011,1,1.00,0.00,5174236,14,25,0,0,39
1,100011,1,1.00,0.00,5174237,7,8,0,4,19
1,100011,1,1.00,0.00,5174238,7,5,0,10,22
1,100011,1,1.00,0.00,5174239,16,17,0,3,36
1,100011,1,1.00,0.00,5174240,14,14,1,4,33
1,100011,1,1.00,0.00,5174241,7,18,2,0,27
1,100011,1,1.00,0.00,5174242,13,14,0,3,30
1,100011,1,1.00,0.00,5174243,4,7,0,2,13
1,100011,1,1.00,0.00,5174244,9,11,5,0,25
1,100011,1,1.00,0.00,5174245,6,7,1,3,17
1,100011,1,1.00,0.00,5174246,17,15,1,5,38
1,100011,1,1.00,0.00,5174247,5,10,0,3,18
1,100011,1,1.00,0.00,5174248,9,7,0,2,18
1,100011,1,1.00,0.00,5174249,4,5,0,2,11
1,100011,1,1.00,0.00,5174250,7,9,4,8,28
1,100011,1,1.00,0.00,5174251,7,15,0,6,28
1,100011,1,1.00,0.00,5174252,6,17,0,2,25
1,100011,1,1.00,0.00,5174253,5,8,0,3,16
1,100011,1,1.00,0.00,5174254,4,6,0,2,12
1,100011,1,1.00,0.00,5174255,5,13,1,0,19
1,100011,1,1.00,0.00,5174256,5,8,0,2,15
1,100011,1,1.00,0.00,5174257,6,10,0,2,18
1,100011,1,1.00,0.00,5174258,8,32,0,6,46
