TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
1,100011,1,1.00,0.00,5166110,3,7,0,0,10
1,100011,1,1.00,0.00,5166111,5,7,0,2,14
1,100011,1,1.00,0.00,5166112,6,11,0,1,18
1,100011,1,1.00,0.00,5166113,9,18,5,0,32
1,100011,1,1.00,0.00,5166114,4,4,0,1,9
1,100011,1,1.00,0.00,5166115,6,7,0,7,20
1,100011,1,1.00,0.00,5166116,9,10,6,0,25
1,100011,1,1.00,0.00,5166117,5,8,0,2,15
1,100011,1,1.00,0.00,5166118,7,11,0,6,24
1,100011,1,1.00,0.00,5166119,5,8,0,3,16
1,100011,1,1.00,0.00,5166120,6,6,0,3,15
1,100011,1,1.00,0.00,5166121,4,8,0,2,14
1,100011,1,1.00,0.00,5166122,5,7,0,2,14
1,100011,1,1.00,0.00,5166123,4,11,0,1,16
1,100011,1,1.00,0.00,5166124,5,6,0,2,13
1,100011,1,1.00,0.00,5166125,5,5,0,6,16
1,100011,1,1.00,0.00,5166126,4,6,0,2,12
1,100011,1,1.00,0.00,5166127,9,6,0,2,17
1,100011,1,1.00,0.00,5166128,5,7,1,3,16
1,100011,1,1.00,0.00,5166129,5,8,0,2,15
1,100011,1,1.00,0.00,5166130,4,7,0,2,13
1,100011,1,1.00,0.00,5166131,4,8,0,2,14
1,100011,1,1.00,0.00,5166132,7,13,0,1,21
1,100011,1,1.00,0.00,5166133,4,4,0,2,10
1,100011,1,1.00,0.00,5166134,4,11,0,0,15
1,100011,1,1.00,0.00,5166135,4,5,0,2,11
1,100011,1,1.00,0.00,5166136,4,6,0,2,12
1,100011,1,1.00,0.00,5166137,7,7,0,1,15
1,100011,1,1.00,0.00,5166138,6,7,0,2,15
1,100011,1,1.00,0.00,5166139,5,12,0,0,17
1,100011,1,1.00,0.00,5166140,13,3,0,2,18
1,100011,1,1.00,0.00,5166141,4,7,0,2,13
1,100011,1,1.00,0.00,5166142,3,6,0,1,10
1,100011,1,1.00,0.00,5166143,3,4,0,2,9
1,100011,1,1.00,0.00,5166144,4,6,1,2,13
1,100011,1,1.00,0.00,5166145,7,5,1,2,15
1,100011,1,1.00,0.00,5166146,12,9,0,4,25
1,100011,1,1.00,0.00,5166147,4,7,1,1,13
1,100011,1,1.00,0.00,5166148,12,13,0,2,27
1,100011,1,1.00,0.00,5166149,8,18,1,2,29
1,100011,1,1.00,0.00,5166150,4,5,0,5,14
1,100011,1,1.00,0.00,5166151,14,5,10,0,29
1,100011,1,1.00,0.00,5166152,12,11,0,3,26
1,100011,1,1.00,0.00,5166153,4,9,0,3,16
1,100011,1,1.00,0.00,5166154,21,6,0,0,27
1,100011,1,1.00,0.00,5166155,5,18,0,0,23
1,100011,1,1.00,0.00,5166156,3,8,0,1,12
1,100011,1,1.00,0.00,5166157,5,6,0,0,11
1,100011,1,1.00,0.00,5166158,6,3,0,1,10
1,100011,1,1.00,0.00,5166159,3,7,0,0,10
1,100011,1,1.00,0.00,5166160,9,12,0,6,27
1,100011,1,1.00,0.00,5166161,6,3,0,1,10
1,100011,1,1.00,0.00,5166162,8,7,1,2,18
1,100011,1,1.00,0.00,5166163,12,19,7,0,38
1,100011,1,1.00,0.00,5166164,14,6,2,3,25
1,100011,1,1.00,0.00,5166165,3,5,0,1,9
1,100011,1,1.00,0.00,5166166,3,3,0,0,6
1,100011,1,1.00,0.00,5166167,6,14,0,2,22
1,100011,1,1.00,0.00,5166168,3,4,0,1,8
1,100011,1,1.00,0.00,5166169,8,1,0,0,9
1,100011,1,1.00,0.00,5166170,9,27,0,0,36
1,100011,1,1.00,0.00,5166171,12,11,1,0,24
1,100011,1,1.00,0.00,5166172,6,11,0,0,17
1,100011,1,1.00,0.00,5166173,4,8,0,2,14
1,100011,1,1.00,0.00,5166174,4,5,0,2,11
1,100011,1,1.00,0.00,5166175,5,7,0,3,15
1,100011,1,1.00,0.00,5166176,4,6,0,2,12
1,100011,1,1.00,0.00,5166177,6,9,0,0,15
1,100011,1,1.00,0.00,5166178,5,5,1,1,12
1,100011,1,1.00,0.00,5166179,4,6,0,3,13
1,100011,1,1.00,0.00,5166180,16,4,0,2,22
1,100011,1,1.00,0.00,5166181,15,6,0,1,22
1,100011,1,1.00,0.00,5166182,5,8,3,2,18
1,100011,1,1.00,0.00,5166183,6,8,0,1,15
1,100011,1,1.00,0.00,5166184,8,9,0,2,19
1,100011,1,1.00,0.00,5166185,8,11,0,5,24
1,100011,1,1.00,0.00,5166186,4,8,0,0,12
1,100011,1,1.00,0.00,5166187,3,5,0,1,9
1,100011,1,1.00,0.00,5166188,5,5,0,2,12
1,100011,1,1.00,0.00,5166189,9,11,0,4,24
1,100011,1,1.00,0.00,5166190,6,0,2,0,8
1,100011,1,1.00,0.00,5166191,20,7,0,1,28
1,100011,1,1.00,0.00,5166192,5,9,0,2,16
1,100011,1,1.00,0.00,5166193,8,7,2,0,17
1,100011,1,1.00,0.00,5166194,4,5,0,9,18
1,100011,1,1.00,0.00,5166195,8,7,0,2,17
1,100011,1,1.00,0.00,5166196,5,4,1,1,11
1,100011,1,1.00,0.00,5166197,4,5,0,2,11
1,100011,1,1.00,0.00,5166198,21,9,0,11,41
1,100011,1,1.00,0.00,5166199,4,6,0,2,12
1,100011,1,1.00,0.00,5166200,4,8,0,0,12
1,100011,1,1.00,0.00,5166201,15,13,0,0,28
1,100011,1,1.00,0.00,5166202,6,6,0,2,14
1,100011,1,1.00,0.00,5166203,4,8,0,3,15
1,100011,1,1.00,0.00,5166204,4,9,0,1,14
1,100011,1,1.00,0.00,5166205,5,8,0,2,15
1,100011,1,1.00,0.00,5166206,4,7,0,12,23
1,100011,1,1.00,0.00,5166207,4,4,0,1,9
1,100011,1,1.00,0.00,5166208,3,4,0,2,9
1,100011,1,1.00,0.00,5166209,3,5,0,2,10
1,100011,1,1.00,0.00,5166210,4,12,0,1,17
1,100011,1,1.00,0.00,5166211,6,22,0,0,28
1,100011,1,1.00,0.00,5166212,3,3,0,1,7
1,100011,1,1.00,0.00,5166213,5,9,0,2,16
1,100011,1,1.00,0.00,5166214,11,7,0,0,18
1,100011,1,1.00,0.00,5166215,9,7,1,4,21
1,100011,1,1.00,0.00,5166216,3,5,0,2,10
1,100011,1,1.00,0.00,5166217,3,15,0,0,18
1,100011,1,1.00,0.00,5166218,3,7,0,1,11
1,100011,1,1.00,0.00,5166219,7,10,4,0,21
1,100011,1,1.00,0.00,5166220,30,20,0,0,50
1,100011,1,1.00,0.00,5166221,3,5,0,2,10
1,100011,1,1.00,0.00,5166222,9,7,0,2,18
1,100011,1,1.00,0.00,5166223,5,5,0,2,12
1,100011,1,1.00,0.00,5166224,4,11,0,0,15
1,100011,1,1.00,0.00,5166225,3,4,0,1,8
1,100011,1,1.00,0.00,5166226,8,6,0,1,15
1,100011,1,1.00,0.00,5166227,3,3,0,4,10
1,100011,1,1.00,0.00,5166228,2,8,0,1,11
1,100011,1,1.00,0.00,5166229,4,4,0,2,10
1,100011,1,1.00,0.00,5166230,7,11,0,1,19
1,100011,1,1.00,0.00,5166231,4,7,1,1,13
1,100011,1,1.00,0.00,5166232,4,6,0,2,12
1,100011,1,1.00,0.00,5166233,4,12,0,0,16
1,100011,1,1.00,0.00,5166234,7,11,0,2,20
1,100011,1,1.00,0.00,5166235,3,8,1,0,12
1,100011,1,1.00,0.00,5166236,12,6,0,0,18
1,100011,1,1.00,0.00,5166237,4,10,0,2,16
1,100011,1,1.00,0.00,5166238,8,6,1,1,16
1,100011,1,1.00,0.00,5166239,5,6,0,2,13
1,100011,1,1.00,0.00,5166240,4,13,0,6,23
1,100011,1,1.00,0.00,5166241,4,5,0,2,11
1,100011,1,1.00,0.00,5166242,4,4,0,2,10
1,100011,1,1.00,0.00,5166243,5,7,0,4,16
1,100011,1,1.00,0.00,5166244,3,6,0,2,11
1,100011,1,1.00,0.00,5166245,5,5,0,2,12
1,100011,1,1.00,0.00,5166246,14,16,0,4,34
1,100011,1,1.00,0.00,5166247,5,7,0,1,13
1,100011,1,1.00,0.00,5166248,16,10,0,2,28
1,100011,1,1.00,0.00,5166249,4,4,0,2,10
1,100011,1,1.00,0.00,5166250,6,6,0,2,14
1,100011,1,1.00,0.00,5166251,6,4,0,1,11
1,100011,1,1.00,0.00,5166252,8,12,0,8,28
1,100011,1,1.00,0.00,5166253,5,12,0,3,20
1,100011,1,1.00,0.00,5166254,4,6,0,2,12
1,100011,1,1.00,0.00,5166255,4,7,0,2,13
1,100011,1,1.00,0.00,5166256,3,7,1,3,14
1,100011,1,1.00,0.00,5166257,10,20,0,0,30
1,100011,1,1.00,0.00,5166258,4,9,0,2,15
1,100011,1,1.00,0.00,5166259,4,6,0,1,11
1,100011,1,1.00,0.00,5166260,4,11,0,2,17
1,100011,1,1.00,0.00,5166261,6,6,0,2,14
1,100011,1,1.00,0.00,5166262,5,7,0,2,14
1,100011,1,1.00,0.00,5166263,4,7,0,0,11
1,100011,1,1.00,0.00,5166264,5,1,0,12,18
1,100011,1,1.00,0.00,5166265,7,6,0,2,15
1,100011,1,1.00,0.00,5166266,7,5,0,7,19
1,100011,1,1.00,0.00,5166267,5,9,0,0,14
1,100011,1,1.00,0.00,5166268,8,5,0,1,14
1,100011,1,1.00,0.00,5166269,5,28,0,0,33
1,100011,1,1.00,0.00,5166270,5,8,0,3,16
1,100011,1,1.00,0.00,5166271,4,7,0,2,13
1,100011,1,1.00,0.00,5166272,9,4,0,2,15
1,100011,1,1.00,0.00,5166273,4,7,0,1,12
1,100011,1,1.00,0.00,5166274,10,16,0,0,26
1,100011,1,1.00,0.00,5166275,13,6,0,4,23
1,100011,1,1.00,0.00,5166276,4,9,0,1,14
1,100011,1,1.00,0.00,5166277,5,7,0,3,15
1,100011,1,1.00,0.00,5166278,4,7,0,4,15
1,100011,1,1.00,0.00,5166279,4,16,0,2,22
1,100011,1,1.00,0.00,5166280,9,5,0,6,20
1,100011,1,1.00,0.00,5166281,6,11,1,3,21
1,100011,1,1.00,0.00,5166282,3,13,1,0,17
1,100011,1,1.00,0.00,5166283,4,9,0,3,16
1,100011,1,1.00,0.00,5166284,9,13,0,0,22
1,100011,1,1.00,0.00,5166285,3,3,0,1,7
1,100011,1,1.00,0.00,5166286,15,18,0,0,33
1,100011,1,1.00,0.00,5166287,4,9,0,1,14
1,100011,1,1.00,0.00,5166288,4,4,0,1,9
1,100011,1,1.00,0.00,5166289,4,5,0,1,10
1,100011,1,1.00,0.00,5166290,13,6,0,3,22
1,100011,1,1.00,0.00,5166291,5,9,0,3,17
1,100011,1,1.00,0.00,5166292,8,3,0,2,13
1,100011,1,1.00,0.00,5166293,4,5,0,2,11
1,100011,1,1.00,0.00,5166294,5,4,0,2,11
1,100011,1,1.00,0.00,5166295,5,13,0,2,20
1,100011,1,1.00,0.00,5166296,10,3,0,0,13
1,100011,1,1.00,0.00,5166297,3,7,0,1,11
1,100011,1,1.00,0.00,5166298,8,5,0,2,15
1,100011,1,1.00,0.00,5166299,8,16,0,0,24
1,100011,1,1.00,0.00,5166300,4,6,0,2,12
1,100011,1,1.00,0.00,5166301,4,6,0,1,11
