TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
2,100321,1,1.00,0.00,9081037,2,3,1,0,6
2,100321,1,1.00,0.00,9081038,2,3,0,0,5
2,100321,1,1.00,0.00,9081039,2,3,0,1,6
2,100321,1,1.00,0.00,9081040,3,5,0,2,10
2,100321,1,1.00,0.00,9081041,23,8,0,0,31
2,100321,1,1.00,0.00,9081042,2,30,0,3,35
2,100321,1,1.00,0.00,9081043,2,3,0,1,6
2,100321,1,1.00,0.00,9081044,2,4,0,2,8
2,100321,1,1.00,0.00,9081045,2,1,0,1,4
2,100321,1,1.00,0.00,9081046,2,3,0,0,5
2,100321,1,1.00,0.00,9081047,116,0,0,0,116
2,100321,1,1.00,0.00,9081048,13,0,0,0,13
2,100321,1,1.00,0.00,9081049,2,4,0,2,8
2,100321,1,1.00,0.00,9081050,244,0,1,0,245
2,100321,1,1.00,0.00,9081051,6,6,0,4,16
2,100321,1,1.00,0.00,9081052,239,0,0,0,239
2,100321,1,1.00,0.00,9081053,261,0,0,0,261
2,100321,1,1.00,0.00,9081054,366,0,0,0,366
2,100321,1,1.00,0.00,9081055,206,0,0,0,206
2,100321,1,1.00,0.00,9081056,8,0,0,0,8
2,100321,1,1.00,0.00,9081057,2,3,0,0,5
2,100321,1,1.00,0.00,9081058,5,3,0,0,8
2,100321,1,1.00,0.00,9081059,21,3,0,0,24
2,100321,1,1.00,0.00,9081060,2,13,0,0,15
2,100321,1,1.00,0.00,9081061,3,3,0,1,7
1,100320,5,5.00,0.00,9080122,1,4,0,0,5
1,100320,5,5.00,0.00,9080123,3,45,0,0,48
1,100320,5,5.00,0.00,9080124,4,3,0,0,7
1,100320,5,5.00,0.00,9080125,2,2,0,0,4
1,100320,5,5.00,0.00,9080126,2,1,0,0,3
1,100320,5,5.00,0.00,9080127,7,6,0,0,13
1,100320,5,5.00,0.00,9080128,3,12,0,0,15
1,100320,5,5.00,0.00,9080129,4,5,1,0,10
1,100320,5,5.00,0.00,9080130,2,7,0,0,9
1,100320,5,5.00,0.00,9080131,8,8,0,0,16
1,100320,5,5.00,0.00,9080132,1,2,0,0,3
1,100320,5,5.00,0.00,9080133,4,5,0,0,9
1,100320,5,5.00,0.00,9080134,3,3,0,1,7
1,100320,5,5.00,0.00,9080135,2,3,0,0,5
1,100320,5,5.00,0.00,9080136,25,3,0,6,34
1,100320,5,5.00,0.00,9080137,35,5,0,0,40
1,100320,5,5.00,0.00,9080138,2,10,0,4,16
1,100320,5,5.00,0.00,9080139,4,10,0,0,14
1,100320,5,5.00,0.00,9080140,2,6,3,0,11
1,100320,5,5.00,0.00,9080141,4,12,0,0,16
1,100320,5,5.00,0.00,9080142,21,3,0,0,24
1,100320,5,5.00,0.00,9080143,13,181,0,0,194
1,100320,5,5.00,0.00,9080144,10,1,0,0,11
1,100320,5,5.00,0.00,9080145,3,3,0,0,6
1,100320,5,5.00,0.00,9080146,1,4,0,3,8
1,100320,5,5.00,0.00,9080147,1,2,0,2,5
1,100320,5,5.00,0.00,9080148,5,7,0,0,12
1,100320,5,5.00,0.00,9080149,2,3,0,0,5
1,100320,5,5.00,0.00,9080150,20,4,0,0,24
1,100320,5,5.00,0.00,9080151,5,4,0,0,9
1,100320,5,5.00,0.00,9080152,2,3,0,0,5
1,100320,5,5.00,0.00,9080153,19,7,1,0,27
1,100320,5,5.00,0.00,9080154,5,4,2,0,11
1,100320,5,5.00,0.00,9080155,13,13,0,0,26
1,100320,5,5.00,0.00,9080156,11,14,0,0,25
1,100320,5,5.00,0.00,9080157,3,2,0,90,95
1,100320,5,5.00,0.00,9080158,178,0,0,0,178
1,100320,5,5.00,0.00,9080159,2,3,0,0,5
1,100320,5,5.00,0.00,9080160,3,3,0,0,6
1,100320,5,5.00,0.00,9080161,17,3,0,1,21
1,100320,5,5.00,0.00,9080162,1,2,0,0,3
1,100320,5,5.00,0.00,9080163,2,1,0,0,3
1,100320,5,5.00,0.00,9080164,2,2,0,0,4
1,100320,5,5.00,0.00,9080165,2,2,0,0,4
1,100320,5,5.00,0.00,9080166,2,2,0,0,4
1,100320,5,5.00,0.00,9080167,34,3,0,1,38
1,100320,5,5.00,0.00,9080168,3,3,0,1,7
1,100320,5,5.00,0.00,9080169,3,3,0,4,10
1,100320,5,5.00,0.00,9080170,4,4,0,2,10
1,100320,5,5.00,0.00,9080171,4,5,0,2,11
1,100320,5,5.00,0.00,9080172,3,3,0,1,7
1,100320,5,5.00,0.00,9080173,4,2,0,1,7
1,100320,5,5.00,0.00,9080174,2,2,0,1,5
1,100320,5,5.00,0.00,9080175,4,7,0,2,13
1,100320,5,5.00,0.00,9080176,7,4,0,0,11
1,100320,5,5.00,0.00,9080177,3,4,0,1,8
1,100320,5,5.00,0.00,9080178,15,21,0,0,36
1,100320,5,5.00,0.00,9080179,5,12,0,2,19
1,100320,5,5.00,0.00,9080180,4,7,0,7,18
1,100320,5,5.00,0.00,9080181,5,10,0,0,15
1,100320,5,5.00,0.00,9080182,6,20,1,5,32
1,100320,5,5.00,0.00,9080183,7,9,0,0,16
1,100320,5,5.00,0.00,9080184,15,12,69,0,96
1,100320,5,5.00,0.00,9080185,84,0,0,0,84
1,100320,5,5.00,0.00,9080186,5,81,0,0,86
1,100320,5,5.00,0.00,9080187,3,10,0,0,13
1,100320,5,5.00,0.00,9080188,13,45,0,0,58
1,100320,5,5.00,0.00,9080189,7,2,0,1,10
1,100320,5,5.00,0.00,9080190,10,6,1,1,18
1,100320,5,5.00,0.00,9080191,2,8,0,0,10
1,100320,5,5.00,0.00,9080192,3,11,0,1,15
1,100320,5,5.00,0.00,9080193,16,5,1,1,23
1,100320,5,5.00,0.00,9080194,7,10,0,0,17
1,100320,5,5.00,0.00,9080195,7,54,0,0,61
1,100320,5,5.00,0.00,9080196,15,375,0,0,390
1,100320,5,5.00,0.00,9080197,35,11,0,0,46
1,100320,5,5.00,0.00,9080198,6,383,0,0,389
1,100320,5,5.00,0.00,9080199,12,31,0,0,43
1,100320,5,5.00,0.00,9080200,19,12,0,0,31
1,100320,5,5.00,0.00,9080201,11,31,0,1,43
1,100320,5,5.00,0.00,9080202,99,0,0,1,100
1,100320,5,5.00,0.00,9080203,22,2,0,9,33
1,100320,5,5.00,0.00,9080204,8,4,1,1,14
1,100320,5,5.00,0.00,9080205,4,6,0,1,11
1,100320,5,5.00,0.00,9080206,3,2,0,0,5
1,100320,5,5.00,0.00,9080207,2,3,0,1,6
1,100320,5,5.00,0.00,9080208,4,5,0,1,10
1,100320,5,5.00,0.00,9080209,26,1,0,2,29
1,100320,5,5.00,0.00,9080210,6,17,0,1,24
1,100320,5,5.00,0.00,9080211,8,2,0,1,11
1,100320,5,5.00,0.00,9080212,33,5,0,1,39
1,100320,5,5.00,0.00,9080213,2,15,0,0,17
1,100320,5,5.00,0.00,9080214,9,2,0,0,11
1,100320,5,5.00,0.00,9080215,4,10,0,0,14
1,100320,5,5.00,0.00,9080216,8,4,0,1,13
1,100320,5,5.00,0.00,9080217,3,4,0,2,9
1,100320,5,5.00,0.00,9080218,7,19,0,0,26
1,100320,5,5.00,0.00,9080219,286,5,0,0,291
1,100320,5,5.00,0.00,9080220,5,2,0,2,9
1,100320,5,5.00,0.00,9080221,3,3,0,0,6
1,100320,5,5.00,0.00,9080222,64,1,0,0,65
1,100320,5,5.00,0.00,9080223,2,5,0,1,8
1,100320,5,5.00,0.00,9080224,2,5,3,0,10
1,100320,5,5.00,0.00,9080225,9,1,0,0,10
1,100320,5,5.00,0.00,9080226,23,5,0,0,28
1,100320,5,5.00,0.00,9080227,2,2,0,2,6
1,100320,5,5.00,0.00,9080228,2,6,0,0,8
1,100320,5,5.00,0.00,9080229,22,4,0,0,26
1,100320,5,5.00,0.00,9080230,8,4,0,0,12
1,100320,5,5.00,0.00,9080231,2,3,0,4,9
1,100320,5,5.00,0.00,9080232,302,0,0,0,302
1,100320,5,5.00,0.00,9080233,4,9,0,2,15
1,100320,5,5.00,0.00,9080234,3,11,0,0,14
1,100320,5,5.00,0.00,9080235,2,14,0,0,16
1,100320,5,5.00,0.00,9080236,3,8,0,3,14
1,100320,5,5.00,0.00,9080237,200,0,0,0,200
1,100320,5,5.00,0.00,9080238,2,2,0,4,8
1,100320,5,5.00,0.00,9080239,6,2,0,2,10
1,100320,5,5.00,0.00,9080240,10,0,0,0,10
1,100320,5,5.00,0.00,9080241,5,2,0,1,8
1,100320,5,5.00,0.00,9080242,2,2,0,1,5
1,100320,5,5.00,0.00,9080243,2,31,0,0,33
1,100320,5,5.00,0.00,9080244,3,1,0,1,5
1,100320,5,5.00,0.00,9080245,4,8,0,0,12
1,100320,5,5.00,0.00,9080246,2,4,1,0,7
1,100320,5,5.00,0.00,9080247,45,3,0,2,50
1,100320,5,5.00,0.00,9080248,4,15,0,0,19
1,100320,5,5.00,0.00,9080249,14,3,0,1,18
1,100320,5,5.00,0.00,9080250,4,4,0,3,11
1,100320,5,5.00,0.00,9080251,6,6,0,3,15
1,100320,5,5.00,0.00,9080252,141,0,0,0,141
1,100320,5,5.00,0.00,9080253,3,4,2,0,9
1,100320,5,5.00,0.00,9080254,4,2,0,0,6
1,100320,5,5.00,0.00,9080255,4,5,0,0,9
1,100320,5,5.00,0.00,9080256,7,7,0,0,14
1,100320,5,5.00,0.00,9080257,27,2,2,0,31
1,100320,5,5.00,0.00,9080258,3,20,0,0,23
1,100320,5,5.00,0.00,9080259,3,8,0,0,11
1,100320,5,5.00,0.00,9080260,6,8,0,0,14
1,100320,5,5.00,0.00,9080261,4,3,0,2,9
1,100320,5,5.00,0.00,9080262,255,0,0,0,255
1,100320,5,5.00,0.00,9080263,2,5,0,4,11
1,100320,5,5.00,0.00,9080264,19,2,0,2,23
