TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
2,100320,1,1.00,0.00,8731110,19,115,1,0,135
2,100320,1,1.00,0.00,8731111,26,11,16,0,53
2,100320,1,1.00,0.00,8731112,5,8,0,6,31
2,100320,1,1.00,0.00,8731113,7,12,0,3,28
2,100320,1,1.00,0.00,8731114,44,22,0,3,75
2,100320,1,1.00,0.00,8731115,49,31,0,2,86
2,100320,1,1.00,0.00,8731116,15,8,0,2,29
2,100320,1,1.00,0.00,8731117,5,9,0,1,17
2,100320,1,1.00,0.00,8731118,5,9,4,0,18
2,100320,1,1.00,0.00,8731119,3,5,0,8,32
2,100320,1,1.00,0.00,8731120,6,3,0,2,15
2,100320,1,1.00,0.00,8731121,5,5,0,2,16
2,100321,1,1.00,0.00,8732002,4,6,0,0,10
2,100321,1,1.00,0.00,8732003,13,7,2,3,31
2,100321,1,1.00,0.00,8732004,73,11,1,4,97
2,100321,1,1.00,0.00,8732005,3,8,0,2,17
2,100321,1,1.00,0.00,8732006,5,6,1,0,12
2,100321,1,1.00,0.00,8732007,5,12,1,4,30
2,100321,1,1.00,0.00,8732008,14,11,0,4,37
2,100321,1,1.00,0.00,8732009,8,10,1,0,19
2,100321,1,1.00,0.00,8732010,4,7,0,1,14
2,100321,1,1.00,0.00,8732011,4,6,0,1,13
2,100321,1,1.00,0.00,8732012,4,18,0,0,22
2,100321,1,1.00,0.00,8732013,6,18,0,0,24
2,100321,1,1.00,0.00,8732014,34,37,2,0,73
2,100321,1,1.00,0.00,8732015,28,26,0,0,54
2,100321,1,1.00,0.00,8732016,7,17,3,50,177
2,100321,1,1.00,0.00,8732017,8,78,1,1,90
2,100321,1,1.00,0.00,8732018,5,9,0,6,32
2,100321,1,1.00,0.00,8732019,4,6,0,1,13
2,100321,1,1.00,0.00,8732020,10,8,3,0,21
2,100321,1,1.00,0.00,8732021,21,43,1,0,65
2,100321,1,1.00,0.00,8732022,21,16,0,0,37
2,100321,1,1.00,0.00,8732023,6,8,3,1,20
2,100321,1,1.00,0.00,8732024,69,11,0,3,89
2,100321,1,1.00,0.00,8732025,7,11,0,3,27
2,100321,1,1.00,0.00,8732026,7,73,4,15,129
2,100321,1,1.00,0.00,8732027,15,18,8,0,41
2,100321,1,1.00,0.00,8732028,5,8,0,3,22
2,100321,1,1.00,0.00,8732029,6,9,0,4,27
2,100321,1,1.00,0.00,8732030,64,7,0,2,77
2,100321,1,1.00,0.00,8732031,13,7,0,0,20
2,100321,1,1.00,0.00,8732032,109,43,0,5,167
2,100321,1,1.00,0.00,8732033,6,9,0,2,21
2,100321,1,1.00,0.00,8732034,34,59,0,0,93
2,100321,1,1.00,0.00,8732035,62,28,9,0,99
2,100321,1,1.00,0.00,8732036,7,8,4,0,19
2,100321,1,1.00,0.00,8732037,8,9,0,3,26
2,100321,1,1.00,0.00,8732038,12,12,0,6,42
2,100321,1,1.00,0.00,8732039,13,50,0,10,93
2,100321,1,1.00,0.00,8732040,16,14,1,3,40
2,100321,1,1.00,0.00,8732041,16,9,0,3,34
2,100321,1,1.00,0.00,8732042,4,18,0,3,31
2,100321,1,1.00,0.00,8732043,6,9,0,3,24
2,100321,1,1.00,0.00,8732044,3,3,1,1,10
2,100321,1,1.00,0.00,8732045,2,4,0,1,9
2,100321,1,1.00,0.00,8732046,4,5,0,0,9
